Media,Headline,Media Caption,Display Date,Text,Group
https://s3.amazonaws.com/pastperfectonline/images/museum_74/057/2003025001.jpg,Engraving,2003.025.001,,"These are three engravings, most likely from a newspaper or other late 19th century literature, originally, and placed onto tiles.  It is believed that they were taken from Winfield Scott's autobiography. They have been mounted onto a wooden plaque by the donor with the name of Ambrose Vannater(donor's ancestor) inscribed on it. The images are: Scott's speech on a log at the Battle of Queenston Heights, Fort Niagara, and Scott tearing down the British flag after the capture of Fort George and Fort Niagara.",Fort GeorgeFort NiagaraQueenston HeightsCapture of NiagaraFort George
https://s3.amazonaws.com/pastperfectonline/images/museum_74/002/2003026001-7.jpg,Sword,2003.026.001,1796-1820,"This sword is made of metal and ivory with the blade measuring 81 cm and the handle 13 cm. It is a British regulation issue sword, circa 1796-1820, that could have been used by local militia troops during the War of 1812. This sword was found in 1903 in the attic of the McFarland House in Niagara-on-the-Lake. There are no markings on the blade but there is an older label on it that is believed to have been placed on it by the previous curator.",SwordWeaponryWar of 1812McFarland House
https://s3.amazonaws.com/pastperfectonline/images/museum_74/053/2003038001.jpg,Hat,2003.038.001,1930-1950,A purple and yellow silk hat for the Lions Internation Club of Niagara-on-the-Lake.,Service Club
https://s3.amazonaws.com/pastperfectonline/images/museum_74/002/2003043009-6.jpg,Banner,2003.043.009,1852-1853,"Banner titled 'Loyal Canadian Society'. Created for Brock's Monument Inauguration October 13, 1853. The Loyal Canadian Society was organized in 1847 and has held an annual dinner on Oct 13th, the anniversary of General Brock's death in defence of Canada. The society was created by a number of Niagara Magistrates, including three of the Nelles family of Grimsby. Private subscription lists were regularly organized for worthy causes.",Loyal Canadian Society
https://s3.amazonaws.com/pastperfectonline/images/museum_74/035/2003045001.jpg,Plate,2003.045.001,1875-1925,"Souvenier plate with seven views of sites of and around Niagara Falls. Sites include: Prospect Point, Brock's Monument, Whirlpool Rapids, Horseshoe Falls, American Falls from Goat Island and the Rock of Ages.Printing on the front is ""Souvenier of Niagara"" with """"From Niagara Falls"" printed on the back.",Niagara FallsProspect PointBrock's MonumentWhirlpool RapidsHorseshoe FallsAmerican Falls from Goat IslandRock of AgesSouvenirs
https://s3.amazonaws.com/pastperfectonline/images/museum_74/057/2004001001-8.jpg,Drum,2004.001.001,1912,"This ceremonial wreath in the shape of a drum is made of red dyed leather -possibly sheepskin- and is fastened to a wooden frame. It is decorated with flowers and leaves which are still largely intact after over 100 years. Created in 1912 by the Six Nations Council for the centennial of the death of Major-General Isaac Brock in The War of 1812, this wreath was used during the commemorative ceremonies at Brock's Monument in Queenston, Ontario. The Centennial offered the Chiefs of the Six Nations an opportunity to make public their ongoing grievances with the Canadian government. Using their undeniable contribution to the War of 1812, Six Nations Chiefs were actively involved with the ceremonies, making speeches and public appearances to emphasize their sacrifice and continued struggle to have their treaty rights respected.Chief William D. Loft was appointed to create the wreath and it was placed at the base of Brock's Monument at Queenston Heights on October 13, 1912. Inscribed on the surface is ""Six Nations 1812 -1912 - He Rests in Peace - Rodinosyonni"", along with an image of a black bear gripping a bundle of six arrows. During the ceremony, Chief De-ka-nen-ra-neh (A. G. Smith) gave a speech lamenting the lack of justice to the Six Nations in the historical record and expressed a desire to obtain representation in the Canadian House of Commons. The wreath is a poignant reminder of the marginalization of First Nations people and a bold assertion of their desire to be officially recognized by the Canadian government. By taking part in the ceremonies, the Six Nations were staking their claim as an integral and active force in the history and development of  Canada.",War of 1812drum commemorationnativeFirst NationsAboriginalsSix NationsHaudenosaunee
https://s3.amazonaws.com/pastperfectonline/images/museum_74/002/2004001010-2.jpg,Bayonet,2004.001.010,1812,"This triangular bayonet is dated circa 1812 and has the distinctive markings ""S. Chambers"" and ""46 (Crown)"" on the blade. A bayonet was designed to fit on the muzzle of a rifle or musket barrel, making it into a close range weapon. This would have been on arguably every soldier's firearm during the War of 1812-1814.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/040/2004001011.jpg,Bayonet,2004.001.011,,"This bayonet, with a broken tip, would have been designed to fit on the muzzle of a rifle or musket barrel, making it into a close range weapon. There are markings on the bayonet which include: ""Harvey"" with an outline of a heart on the base of the blade and ""50"" on the socket. A bayonet would have arguably been on every soldier's firearm during the War of 1812-1814. Further research  in 2010 suggests it is a British Bayonet.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/053/2004002001.jpg,Belt,2004.002.001,1910-1929,A Royal Canadian Engineers belt owned by Col. Coldwell who trained at Camp Niagara during the First World War and later bought a house in Niagara-on-the-Lake. The belt buckle is gold plated with the crest of George V on the front. The leather belt is decorated with gold plated wire and red stitching. There are no maker marks on the buckle.,
https://s3.amazonaws.com/pastperfectonline/images/museum_74/002/2004002021(ab).jpg,Box,2004.002.021(A&B),1921-1964,"A dispensing box from Field's Drug Store. A box like this one would have been picked up by customers who went to the Apothecary (5 Queen Street) when it was owed by Erland Field. The Apothecary had a long-standing history in Niagara-on-the-Lake as it was in continuous operation for almost 150 years. Field took over the practice from Arthur James Coyne in 1922. To the people of Niagara-on-the-Lake, his business was known as ""Field Drugs"" and his window displays featured toiletries, cosmetic and hair products sold at the location. When Erland's health declined in 1964 he closed the pharmacy, and in 1965, he had made sure that the Niagara Foundation and the Ontario College of Pharmacists had the first right to purchase the property; which was owned by the Niagara Foundation until the Ontario Heritage Foundation acquired the property, restored it and opened it as a museum in 1971. Today the Apothecary still operates as a Museum that is run by the Ontario College of Pharmacists. Erland Field was born and raised in Virgil, Niagara-on-the-Lake and attended the High School located on Castlereagh Street. During the First World War he enlisted in the Canadian Army Medical Corps on June 21, 1915 at Niagara Camp. He was overseas 5 months later where he became part of the Fifth Canadian Field Ambulance, and then in 1917 he was transferred to the First Canadian Clearing Station. He saw service in France, Belgium, and Germany. He retuned home after almost 3 years of service and continued living in Virgil and was an active member in the community. Some local residents may still remember going to his store to get specific medicinal or other supplies that they couldn't find anywhere else.",FieldQueen StreetApothecaryDrug Store
https://s3.amazonaws.com/pastperfectonline/images/museum_74/002/2004002022(ab).jpg,Box,2004.002.022(A&B),1921-1964,"A dispensing box from Field's Drug Store. A box like this one would have been picked up by customers who went to the Apothecary (5 Queen Street) when it was owed by Erland Field. The Apothecary had a long-standing history in Niagara-on-the-Lake as it was in continuous operation for almost 150 years. Field took over the practice from Arthur James Coyne in 1922. To the people of Niagara-on-the-Lake, his business was known as ""Field Drugs"" and his window displays featured toiletries, cosmetic and hair products sold at the location. When Erland's health declined in 1964 he closed the pharmacy, and in 1965, he had made sure that the Niagara Foundation and the Ontario College of Pharmacists had the first right to purchase the property; which was owned by the Niagara Foundation until the Ontario Heritage Foundation acquired the property, restored it and opened it as a museum in 1971. Today the Apothecary still operates as a Museum that is run by the Ontario College of Pharmacists. Erland Field was born and raised in Virgil, Niagara-on-the-Lake and attended the High School located on Castlereagh Street. During the First World War he enlisted in the Canadian Army Medical Corps on June 21, 1915 at Niagara Camp. He was overseas 5 months later where he became part of the Fifth Canadian Field Ambulance, and then in 1917 he was transferred to the First Canadian Clearing Station. He saw service in France, Belgium, and Germany. He retuned home after almost 3 years of service and continued living in Virgil and was an active member in the community. Some local residents may still remember going to his store to get specific medicinal or other supplies that they couldn't find anywhere else.",FieldApothecaryDrug StoreQueen Street
https://s3.amazonaws.com/pastperfectonline/images/museum_74/046/2004002025.jpg,Grindstone,2004.002.025,,"Grinding Stone used to sharpen axes or knives. The stone was found on the Servos property.(Palatine Hill)The Servos family was living during the late 1600s in the German Palatinate area.  The patriarch of the North American family arrived in the Province of New York on the Charlotte River in 1726 with a letter of introduction. During the American Revolution, four Servos brothers remained loyal to the Crown with 2 brothers, Captain Daniel and Lieutenant Jacob serving with the British Indian Department.  They and their families arrived at Niagara as refuges in the early 1780s with only a few possessions.  Daniel operated grist and sawmills as well as a general store on the Four Mile Creek where he erected his home, Palatine Hill, the earliest surviving house in Niagara until it burned in the1950's.",Palatine Hill
